,Data,ClienteID,FuncionarioID,ValorFrete,CupomID,EmpresaFrete,DataEntrega,Cliente,Cidade,Pais,Regiao,CEP,Extensao,NomeFuncionario,Genero,DataAdmissao,Escritorio,Supervisor,Cargo,SalarioAnual,MetaVendas,ProdutoID,Quantidade,Valor,Desconto,Custo,ValorLiquido,CategoriaID,Produto,FornecedorID,Categoria,Departamento,Descricao,Fornecedor,FornecedorPais,diaVenda,mesVenda,anoVenda,diaSemanaVenda,prazoEntrega,totalProduto,estacao
991,2016-08-16,59,5,"62,36",10773,Ship for U,2016-08-31,Extrawagens,Salzburg,Austria,Europe,5020.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,17,33,"856,02","0,0","693,3762","162,6438",6,TieBreak Tennis shoes,7,Mens Footwear,Shoes,Men Shoes,New Balls,Australia,16,8,2016,Tuesday,15,"5367,2454",inverno
992,2017-09-05,59,5,"71,22",11062,Ship for U,2017-09-10,Extrawagens,Salzburg,Austria,Europe,5020.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,70,12,"398,59","66,432","292,9651","105,6269",1,US-Master Jeans,7,Mens Clothes,Clothing,Fashion for Men,New Balls,Australia,5,9,2017,Tuesday,5,"1201,0908000000002",inverno
993,2017-09-05,59,5,"71,22",11062,Ship for U,2017-09-10,Extrawagens,Salzburg,Austria,Europe,5020.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,53,10,"738,48","123,08","542,7828","195,6972",2,Jumpin Jack Flash Dress,24,Womens wear,Clothing,Fashion for Women,Cangaroo Shoes,Australia,5,9,2017,Tuesday,5,"1833,8920000000003",inverno
994,2017-08-28,9,5,"58,43",11076,Ship for U,2017-09-16,La Legion Mercenaire,Marseille,France,Europe,13008.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,19,10,"122,25","24,45","86,2596","35,9904",3,Squash Shorts,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,28,8,2017,Monday,19,"335,454",inverno
995,2017-08-28,9,5,"58,43",11076,Ship for U,2017-09-16,La Legion Mercenaire,Marseille,France,Europe,13008.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,6,20,"95,5","19,1","69,4453","26,0547",2,Shagall Socks,3,Womens wear,Clothing,Fashion for Women,Dressed for Succes,USA,28,8,2017,Monday,19,"501,994",inverno
996,2017-08-28,9,5,"58,43",11076,Ship for U,2017-09-16,La Legion Mercenaire,Marseille,France,Europe,13008.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,14,20,"623,25","124,65","439,7652","183,4848",7,Kool Sunglasses,6,Childrens wear,Clothing,3-15 Years,SatSUMAs,Japan,28,8,2017,Monday,19,"3545,046",inverno
997,2017-01-18,9,5,"70,49",10331,Ship for U,2017-02-02,La Legion Mercenaire,Marseille,France,Europe,13008.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,54,15,"569,55","0,0","492,0912","77,4588",3,Patamonia Fleece Jacket,25,Sportwear,Clothing,Clothing for Active Adults,Mountain International,Canada,18,1,2017,Wednesday,15,"1161,882",verão
998,2017-01-25,9,5,"72,7",10715,Ship for U,2017-02-12,La Legion Mercenaire,Marseille,France,Europe,13008.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,10,21,"137,76","0,0","111,5856","26,1744",8,Sapporoo Gloves,4,Babywear,Clothing,0-3 Years,Nitsuchiba,Japan,25,1,2017,Wednesday,18,"549,6623999999999",verão
999,2017-01-25,9,5,"72,7",10715,Ship for U,2017-02-12,La Legion Mercenaire,Marseille,France,Europe,13008.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,71,30,"953,7","0,0","772,497","181,203",1,Atles Lussekofta,15,Mens Clothes,Clothing,Fashion for Men,Bar Åkeri,Norway,25,1,2017,Wednesday,18,"5436,09",verão
1000,2017-04-26,7,5,"26,24",10360,Ship for U,2017-05-13,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,49,35,"640,15","0,0","553,0896","87,0604",3,Finnish Sport Blades,23,Sportwear,Clothing,Clothing for Active Adults,Nordik Koskenkorva,Finland,26,4,2017,Wednesday,17,"3047,114",outono
1001,2017-04-26,7,5,"26,24",10360,Ship for U,2017-05-13,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,28,30,"1262,1","0,0","1090,4544","171,6456",7,RDL Suit,12,Childrens wear,Clothing,3-15 Years,Austerlich,Germany,26,4,2017,Wednesday,17,"5149,368",outono
1002,2017-04-26,7,5,"26,24",10360,Ship for U,2017-05-13,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,54,28,"1028,44","0,0","888,5722","139,8678",3,Patamonia Fleece Jacket,25,Sportwear,Clothing,Clothing for Active Adults,Mountain International,Canada,26,4,2017,Wednesday,17,"3916,2983999999997",outono
1003,2017-04-26,7,5,"26,24",10360,Ship for U,2017-05-13,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,38,10,"807,4","0,0","697,5936","109,8064",2,Le Baby Dress,18,Womens wear,Clothing,Fashion for Women,Like Paradis,France,26,4,2017,Wednesday,17,"1098,0639999999999",outono
1004,2017-04-26,7,5,"26,24",10360,Ship for U,2017-05-13,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,29,35,"4751,6","0,0","4105,3824","646,2176",6,Davenport,12,Mens Footwear,Shoes,Men Shoes,Austerlich,Germany,26,4,2017,Wednesday,17,"22617,615999999998",outono
1005,2016-10-28,7,5,"28,57",10265,Ship for U,2016-11-01,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,17,30,"717,0","0,0","619,488","97,512",6,TieBreak Tennis shoes,7,Mens Footwear,Shoes,Men Shoes,New Balls,Australia,28,10,2016,Friday,4,"2925,36",primavera
1006,2016-10-28,7,5,"28,57",10265,Ship for U,2016-11-01,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,70,20,"556,2","0,0","486,5012","69,6988",1,US-Master Jeans,7,Mens Clothes,Clothing,Fashion for Men,New Balls,Australia,28,10,2016,Friday,4,"1393,976",primavera
1007,2016-08-17,7,5,"59,28",10628,Ship for U,2016-08-24,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,1,25,"455,75","0,0","369,1575","86,5925",1,Lenin Jeansshorts,1,Mens Clothes,Clothing,Fashion for Men,Sunny Clothes,UK,17,8,2016,Wednesday,7,"2164,8125",inverno
1008,2016-12-26,7,5,"62,06",10679,Ship for U,2017-01-11,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,59,12,"102,12","0,0","82,7172","19,4028",3,Rasta WCT,28,Sportwear,Clothing,Clothing for Active Adults,FrisersAfrong,France,26,12,2016,Monday,16,"232,8336",verão
1009,2016-10-02,7,5,"75,08",10584,Ship for U,2016-10-05,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,31,50,"480,38","22,875","373,3369","107,0381",4,Rossi Bermuda Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,2,10,2016,Sunday,3,"5329,03",primavera
1010,2016-06-09,7,5,"77,37",10436,Ship for U,2016-06-21,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,75,24,"189,55","17,232","142,681","46,871",1,Bow tie,12,Mens Clothes,Clothing,Fashion for Men,Austerlich,Germany,9,6,2016,Thursday,12,"1107,672",outono
1011,2016-06-09,7,5,"77,37",10436,Ship for U,2016-06-21,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,46,5,"64,25","0,0","53,199","11,051",8,Rodbye Troje,21,Babywear,Clothing,0-3 Years,Prael Ltd,Denmark,9,6,2016,Thursday,12,"55,255",outono
1012,2016-06-09,7,5,"77,37",10436,Ship for U,2016-06-21,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,56,40,"1661,44","151,04","1250,6112","410,8288",5,High Heels Shoes,26,Womens Footwear,Shoes,Ladies Shoes,Pirilli Company,Italy,9,6,2016,Thursday,12,"16282,112000000001",outono
1013,2016-06-09,7,5,"77,37",10436,Ship for U,2016-06-21,Menàge à Trois,Strasbourg,France,Europe,67000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,64,30,"1199,22","109,02","902,6856","296,5344",5,WFS shoes,12,Womens Footwear,Shoes,Ladies Shoes,Austerlich,Germany,9,6,2016,Thursday,12,"8787,011999999999",outono
1014,2016-08-01,84,5,"26,28",10459,Ship for U,2016-08-12,Art et Fashion,Lyon,France,Europe,69004.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,72,40,"512,4","0,0","424,2672","88,1328",4,Rossi Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,1,8,2016,Monday,11,"3525,312",inverno
1015,2016-08-01,84,5,"26,28",10459,Ship for U,2016-08-12,Art et Fashion,Lyon,France,Europe,69004.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,46,20,"251,58","11,98","198,3888","53,1912",8,Rodbye Troje,21,Babywear,Clothing,0-3 Years,Prael Ltd,Denmark,1,8,2016,Monday,11,"1051,844",inverno
1016,2016-08-01,84,5,"26,28",10459,Ship for U,2016-08-12,Art et Fashion,Lyon,France,Europe,69004.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,7,16,"655,87","31,232","517,2019","138,6701",7,Conserve Shoes,3,Childrens wear,Clothing,3-15 Years,Dressed for Succes,USA,1,8,2016,Monday,11,"2187,4896",inverno
1017,2016-01-26,84,5,"39,15",10450,Ship for U,2016-02-10,Art et Fashion,Lyon,France,Europe,69004.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,10,20,"183,36","30,56","127,4957","55,8643",8,Sapporoo Gloves,4,Babywear,Clothing,0-3 Years,Nitsuchiba,Japan,26,1,2016,Tuesday,15,"1086,726",verão
1018,2016-01-26,84,5,"39,15",10450,Ship for U,2016-02-10,Art et Fashion,Lyon,France,Europe,69004.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,54,6,"253,58","42,264","174,973","78,611",3,Patamonia Fleece Jacket,25,Sportwear,Clothing,Clothing for Active Adults,Mountain International,Canada,26,1,2016,Tuesday,15,"429,40200000000004",verão
1019,2016-10-24,84,5,"41,01",10334,Ship for U,2016-10-26,Art et Fashion,Lyon,France,Europe,69004.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,68,10,"127,4","0,0","116,7875","10,6125",3,Cap,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,24,10,2016,Monday,2,"106,125",primavera
1020,2016-10-24,84,5,"41,01",10334,Ship for U,2016-10-26,Art et Fashion,Lyon,France,Europe,69004.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,52,8,"582,08","0,0","502,9171","79,1629",5,Small Crocodile Boots,24,Womens Footwear,Shoes,Ladies Shoes,Cangaroo Shoes,Australia,24,10,2016,Monday,2,"633,3032",primavera
1021,2016-12-15,20,5,"37,26",10667,Ship for U,2016-12-17,Ski Store,Graz,Austria,Europe,8010.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,69,45,"116,64","19,44","78,732","37,908",3,Racing Truck  Socks,15,Sportwear,Clothing,Clothing for Active Adults,Bar Åkeri,Norway,15,12,2016,Thursday,2,"1686,42",primavera
1022,2016-12-15,20,5,"37,26",10667,Ship for U,2016-12-17,Ski Store,Graz,Austria,Europe,8010.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,71,14,"522,65","87,108","352,7874","169,8606",1,Atles Lussekofta,15,Mens Clothes,Clothing,Fashion for Men,Bar Åkeri,Norway,15,12,2016,Thursday,2,"2290,9404",primavera
1023,2017-03-15,20,5,"69,82",10771,Ship for U,2017-03-24,Ski Store,Graz,Austria,Europe,8010.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,71,16,"486,88","0,0","394,3728","92,5072",1,Atles Lussekofta,15,Mens Clothes,Clothing,Fashion for Men,Bar Åkeri,Norway,15,3,2017,Wednesday,9,"1480,1152",verão
1024,2017-05-01,20,5,"70,27",10854,Ship for U,2017-05-09,Ski Store,Graz,Austria,Europe,8010.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,10,100,"724,5","94,5","555,66","168,84",8,Sapporoo Gloves,4,Babywear,Clothing,0-3 Years,Nitsuchiba,Japan,1,5,2017,Monday,8,"16789,5",outono
1025,2017-05-01,20,5,"70,27",10854,Ship for U,2017-05-09,Ski Store,Graz,Austria,Europe,8010.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,13,65,"2046,66","266,955","1569,6954","476,9596",8,Aino Shoes,6,Babywear,Clothing,0-3 Years,SatSUMAs,Japan,1,5,2017,Monday,8,"30735,418999999998",outono
1026,2017-12-09,40,5,"26,94",10927,Ship for U,2017-12-16,La Boheme,Versailles,France,Europe,78000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,52,5,"371,65","0,0","327,7953","43,8547",5,Small Crocodile Boots,24,Womens Footwear,Shoes,Ladies Shoes,Cangaroo Shoes,Australia,9,12,2017,Saturday,7,"219,2735",primavera
1027,2017-12-09,40,5,"26,94",10927,Ship for U,2017-12-16,La Boheme,Versailles,France,Europe,78000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,20,5,"410,7","0,0","362,2374","48,4626",3,Tennis Suit,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,9,12,2017,Saturday,7,"242,31300000000002",primavera
1028,2017-12-09,40,5,"26,94",10927,Ship for U,2017-12-16,La Boheme,Versailles,France,Europe,78000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,76,20,"7285,0","0,0","6425,37","859,63",2,Minnki Pälsii,23,Womens wear,Clothing,Fashion for Women,Nordik Koskenkorva,Finland,9,12,2017,Saturday,7,"17192,6",primavera
1029,2017-05-03,40,5,"71,69",10858,Ship for U,2017-05-17,La Boheme,Versailles,France,Europe,78000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,70,4,"122,24","0,0","107,8157","14,4243",1,US-Master Jeans,7,Mens Clothes,Clothing,Fashion for Men,New Balls,Australia,3,5,2017,Wednesday,14,"57,6972",outono
1030,2017-05-03,40,5,"71,69",10858,Ship for U,2017-05-17,La Boheme,Versailles,France,Europe,78000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,7,5,"214,3","0,0","189,0126","25,2874",7,Conserve Shoes,3,Childrens wear,Clothing,3-15 Years,Dressed for Succes,USA,3,5,2017,Wednesday,14,"126,43700000000001",outono
1031,2017-05-03,40,5,"71,69",10858,Ship for U,2017-05-17,La Boheme,Versailles,France,Europe,78000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,27,10,"433,5","0,0","382,347","51,153",3,Tracksuit,11,Sportwear,Clothing,Clothing for Active Adults,Der Bahnhof,Germany,3,5,2017,Wednesday,14,"511,53",outono
1032,2017-06-29,40,5,"79,19",10973,Ship for U,2017-07-09,La Boheme,Versailles,France,Europe,78000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,75,10,"82,1","0,0","79,6895","2,4105",1,Bow tie,12,Mens Clothes,Clothing,Fashion for Men,Austerlich,Germany,29,6,2017,Thursday,10,"24,104999999999997",inverno
1033,2017-06-29,40,5,"79,19",10973,Ship for U,2017-07-09,La Boheme,Versailles,France,Europe,78000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,41,6,"52,26","0,0","46,0933","6,1667",8,Duck Shirt,19,Babywear,Clothing,0-3 Years,Mayflower,USA,29,6,2017,Thursday,10,"37,0002",inverno
1034,2017-06-29,40,5,"79,19",10973,Ship for U,2017-07-09,La Boheme,Versailles,France,Europe,78000.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,26,5,"154,2","0,0","136,0044","18,1956",3,Bike Helmet,11,Sportwear,Clothing,Clothing for Active Adults,Der Bahnhof,Germany,29,6,2017,Thursday,10,"90,978",inverno
1035,2017-11-28,60,5,"33,73",10397,Ship for U,2017-12-13,La Roba do Santho,Lisbon,Portugal,Europe,1756.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,21,10,"123,17","16,065","88,6788","34,4862",3,Basket Shoes,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,28,11,2017,Tuesday,15,"328,79699999999997",primavera
1036,2017-11-28,60,5,"33,73",10397,Ship for U,2017-12-13,La Roba do Santho,Lisbon,Portugal,Europe,1756.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,51,18,"2089,04","272,484","1504,1117","584,9323",6,Snake Boots,24,Mens Footwear,Shoes,Men Shoes,Cangaroo Shoes,Australia,28,11,2017,Tuesday,15,"10256,297400000001",primavera
1037,2017-08-23,60,5,"50,67",10477,Ship for U,2017-09-02,La Roba do Santho,Lisbon,Portugal,Europe,1756.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,21,21,"236,78","47,355","161,4655","75,3095",3,Basket Shoes,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,23,8,2017,Wednesday,10,"1534,1444999999999",inverno
1038,2017-08-23,60,5,"50,67",10477,Ship for U,2017-09-02,La Roba do Santho,Lisbon,Portugal,Europe,1756.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,1,15,"316,65","0,0","262,1862","54,4638",1,Lenin Jeansshorts,1,Mens Clothes,Clothing,Fashion for Men,Sunny Clothes,UK,23,8,2017,Wednesday,10,"816,957",inverno
1039,2017-08-23,60,5,"50,67",10477,Ship for U,2017-09-02,La Roba do Santho,Lisbon,Portugal,Europe,1756.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,39,20,"1427,5","285,5","945,576","481,924",2,Terence Top,18,Womens wear,Clothing,Fashion for Women,Like Paradis,France,23,8,2017,Wednesday,10,"9352,98",inverno
1040,2017-11-09,85,5,"35,09",10274,Ship for U,2017-11-27,Pour l´homme,Reims,France,Europe,51100.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,72,7,"83,93","0,0","72,5155","11,4145",4,Rossi Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,9,11,2017,Thursday,18,"79,9015",primavera
1041,2017-11-09,85,5,"35,09",10274,Ship for U,2017-11-27,Pour l´homme,Reims,France,Europe,51100.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,71,20,"623,4","0,0","538,6176","84,7824",1,Atles Lussekofta,15,Mens Clothes,Clothing,Fashion for Men,Bar Åkeri,Norway,9,11,2017,Thursday,18,"1695,648",primavera
1042,2018-03-13,50,5,"40,32",10529,Ship for U,2018-03-19,De la Vita,Brussels,Belgium,Europe,,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,69,10,"20,6","0,0","17,0568","3,5432",3,Racing Truck  Socks,15,Sportwear,Clothing,Clothing for Active Adults,Bar Åkeri,Norway,13,3,2018,Tuesday,6,"35,432",verão
1043,2018-03-13,50,5,"40,32",10529,Ship for U,2018-03-19,De la Vita,Brussels,Belgium,Europe,,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,68,20,"274,6","0,0","227,3688","47,2312",3,Cap,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,13,3,2018,Tuesday,6,"944,624",verão
1044,2018-03-13,50,5,"40,32",10529,Ship for U,2018-03-19,De la Vita,Brussels,Belgium,Europe,,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,55,14,"517,58","0,0","428,5562","89,0238",3,Feiss Fleece Trousers,25,Sportwear,Clothing,Clothing for Active Adults,Mountain International,Canada,13,3,2018,Tuesday,6,"1246,3332",verão
1045,2016-11-30,50,5,"60,92",10649,Ship for U,2016-12-14,De la Vita,Brussels,Belgium,Europe,,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,72,15,"182,85","0,0","148,1085","34,7415",4,Rossi Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,30,11,2016,Wednesday,14,"521,1225000000001",primavera
1046,2016-11-30,50,5,"60,92",10649,Ship for U,2016-12-14,De la Vita,Brussels,Belgium,Europe,,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,28,20,"948,6","0,0","768,366","180,234",7,RDL Suit,12,Childrens wear,Clothing,3-15 Years,Austerlich,Germany,30,11,2016,Wednesday,14,"3604,6800000000003",primavera
1047,2017-01-12,8,5,"65,69",10326,Ship for U,2017-01-19,Las Corbatas,Madrid,Spain,Europe,28023.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,75,50,"406,0","0,0","350,784","55,216",1,Bow tie,12,Mens Clothes,Clothing,Fashion for Men,Austerlich,Germany,12,1,2017,Thursday,7,"2760,8",verão
1048,2017-01-12,8,5,"65,69",10326,Ship for U,2017-01-19,Las Corbatas,Madrid,Spain,Europe,28023.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,57,16,"287,04","0,0","248,0026","39,0374",5,Burned Rubber Shoes,26,Womens Footwear,Shoes,Ladies Shoes,Pirilli Company,Italy,12,1,2017,Thursday,7,"624,5984",verão
1049,2017-01-12,8,5,"65,69",10326,Ship for U,2017-01-19,Las Corbatas,Madrid,Spain,Europe,28023.0,302.0,Ingrid Hendrix,F,2013-10-17,3,Fletcher G. Mason,Sales Representative,111300,100000.0,4,24,"476,16","0,0","411,4022","64,7578",2,Oyaki Kimono,2,Womens wear,Clothing,Fashion for Women,Big L,USA,12,1,2017,Thursday,7,"1554,1872",verão
1050,2015-08-03,28,14,"46,26",10551,Ship for U,2015-08-14,El Traige do Benfica,Lisbon,Portugal,Europe,1675.0,301.0,Joan Callins,F,2012-09-03,3,Yvette E. Irwin,Sales Manager,83000,90000.0,35,20,"130,18","16,98","91,692","38,488",4,LA. Shorts,16,Bath Clothes,Clothing,Beachwear,Smooth Clothes,USA,3,8,2015,Monday,11,"752,78",inverno
1051,2015-08-03,28,14,"46,26",10551,Ship for U,2015-08-14,El Traige do Benfica,Lisbon,Portugal,Europe,1675.0,301.0,Joan Callins,F,2012-09-03,3,Yvette E. Irwin,Sales Manager,83000,90000.0,16,40,"391,46","51,06","275,724","115,736",3,Wimbledon T-Shirt,7,Sportwear,Clothing,Clothing for Active Adults,New Balls,Australia,3,8,2015,Monday,11,"4578,38",inverno
1052,2015-08-03,28,14,"46,26",10551,Ship for U,2015-08-14,El Traige do Benfica,Lisbon,Portugal,Europe,1675.0,301.0,Joan Callins,F,2012-09-03,3,Yvette E. Irwin,Sales Manager,83000,90000.0,44,40,"2739,6","0,0","2219,076","520,524",2,Okkaba Skin Jackets,20,Womens wear,Clothing,Fashion for Women,Asin Fashion Ltd Co,Singapore,3,8,2015,Monday,11,"20820,96",inverno
1053,2015-07-06,28,14,"49,27",10491,Ship for U,2015-07-11,El Traige do Benfica,Lisbon,Portugal,Europe,1675.0,301.0,Joan Callins,F,2012-09-03,3,Yvette E. Irwin,Sales Manager,83000,90000.0,77,7,"114,31","14,91","82,3032","32,0068",2,Skirt,12,Womens wear,Clothing,Fashion for Women,Austerlich,Germany,6,7,2015,Monday,5,"209,1376",inverno
1054,2015-07-06,28,14,"49,27",10491,Ship for U,2015-07-11,El Traige do Benfica,Lisbon,Portugal,Europe,1675.0,301.0,Joan Callins,F,2012-09-03,3,Yvette E. Irwin,Sales Manager,83000,90000.0,44,15,"1420,37","185,265","1022,6628","397,7022",2,Okkaba Skin Jackets,20,Womens wear,Clothing,Fashion for Women,Asin Fashion Ltd Co,Singapore,6,7,2015,Monday,5,"5780,268",inverno
1055,2016-11-16,69,14,"21,86",10281,Ship for U,2016-12-01,La Moda Alucinante,Madrid,Spain,Europe,28001.0,301.0,Joan Callins,F,2012-09-03,3,Yvette E. Irwin,Sales Manager,83000,90000.0,19,1,"9,9","0,0","8,5536","1,3464",3,Squash Shorts,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,16,11,2016,Wednesday,15,"1,3464",primavera
1056,2016-11-16,69,14,"21,86",10281,Ship for U,2016-12-01,La Moda Alucinante,Madrid,Spain,Europe,28001.0,301.0,Joan Callins,F,2012-09-03,3,Yvette E. Irwin,Sales Manager,83000,90000.0,24,6,"25,08","0,0","21,6691","3,4109",1,Samba Socker  Socks,10,Mens Clothes,Clothing,Fashion for Men,Samba,Brazil,16,11,2016,Wednesday,15,"20,4654",primavera
1057,2016-11-16,69,14,"21,86",10281,Ship for U,2016-12-01,La Moda Alucinante,Madrid,Spain,Europe,28001.0,301.0,Joan Callins,F,2012-09-03,3,Yvette E. Irwin,Sales Manager,83000,90000.0,35,4,"25,48","0,0","22,4386","3,0414",4,LA. Shorts,16,Bath Clothes,Clothing,Beachwear,Smooth Clothes,USA,16,11,2016,Wednesday,15,"12,1656",primavera
